comp,season,date,match,market,selection,line,price,model_prob,market_prob,ev,result,profit,confidence,odds_source,passed_filter
ligamx,2021,2022-04-21,Atlas @ Monterrey,1X2,monterrey,,1.98,0.2793,0.5051,-20.11,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-04-21,Atlas @ Monterrey,1X2,draw,,3.12,0.3636,0.3205,6.05,win,2.12,0.34,market_avg,True
ligamx,2021,2022-04-21,Atlas @ Monterrey,1X2,atlas,,4.13,0.3571,0.2421,21.37,lose,-1.0,0.34,market_avg,True
ligamx,2021,2022-04-22,Cruz Azul @ Queretaro,1X2,queretaro,,2.65,0.2637,0.3774,-13.55,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-04-22,Cruz Azul @ Queretaro,1X2,draw,,2.98,0.3116,0.3356,-3.21,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-04-22,Cruz Azul @ Queretaro,1X2,cruz azul,,2.82,0.4248,0.3546,8.91,win,1.8199999999999998,0.34,market_avg,True
ligamx,2021,2022-04-23,Necaxa @ Puebla,1X2,puebla,,2.56,0.4817,0.3906,10.49,lose,-1.0,0.34,market_avg,True
ligamx,2021,2022-04-23,Necaxa @ Puebla,1X2,draw,,3.11,0.3146,0.3215,-0.98,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-04-23,Necaxa @ Puebla,1X2,necaxa,,2.8,0.2037,0.3571,-19.33,win,1.7999999999999998,0.34,market_avg,False
ligamx,2021,2022-04-23,Mazatlan FC @ Juarez,1X2,juarez,,2.91,0.2595,0.3436,-11.02,lose,-1.0,0.334,market_avg,False
ligamx,2021,2022-04-23,Mazatlan FC @ Juarez,1X2,draw,,2.93,0.3286,0.3413,-1.67,lose,-1.0,0.334,market_avg,False
ligamx,2021,2022-04-23,Mazatlan FC @ Juarez,1X2,mazatlan,,2.62,0.4119,0.3817,3.56,win,1.62,0.334,market_avg,True
ligamx,2021,2022-04-23,Monterrey @ Pachuca,1X2,pachuca,,2.01,0.3766,0.4975,-10.94,win,1.0099999999999998,0.34,market_avg,False
ligamx,2021,2022-04-23,Monterrey @ Pachuca,1X2,draw,,3.35,0.3488,0.2985,7.58,lose,-1.0,0.34,market_avg,True
ligamx,2021,2022-04-23,Monterrey @ Pachuca,1X2,monterrey,,3.69,0.2746,0.271,0.6,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-04-24,Club America @ Tigres UANL,1X2,tigres uanl,,2.26,0.4221,0.4425,-2.07,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-04-24,Club America @ Tigres UANL,1X2,draw,,3.26,0.3068,0.3067,0.01,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-04-24,Club America @ Tigres UANL,1X2,america,,3.16,0.2711,0.3165,-6.45,win,2.16,0.34,market_avg,False
ligamx,2021,2022-04-24,UNAM Pumas @ Guadalajara Chivas,1X2,guadalajara chivas,,2.14,0.4205,0.4673,-4.51,win,1.1400000000000001,0.34,market_avg,False
ligamx,2021,2022-04-24,UNAM Pumas @ Guadalajara Chivas,1X2,draw,,3.23,0.335,0.3096,3.69,lose,-1.0,0.34,market_avg,True
ligamx,2021,2022-04-24,UNAM Pumas @ Guadalajara Chivas,1X2,unam pumas,,3.46,0.2445,0.289,-6.92,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-04-24,Atlas @ Toluca,1X2,toluca,,3.55,0.1961,0.2817,-13.67,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-04-24,Atlas @ Toluca,1X2,draw,,3.24,0.3184,0.3086,1.42,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-04-24,Atlas @ Toluca,1X2,atlas,,2.09,0.4855,0.4785,0.66,win,1.0899999999999999,0.34,market_avg,False
ligamx,2021,2022-04-24,Atl. San Luis @ Cruz Azul,1X2,cruz azul,,2.17,0.4353,0.4608,-2.49,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-04-24,Atl. San Luis @ Cruz Azul,1X2,draw,,3.13,0.3017,0.3195,-2.51,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-04-24,Atl. San Luis @ Cruz Azul,1X2,atl san luis,,3.48,0.2631,0.2874,-3.8,win,2.48,0.34,market_avg,False
ligamx,2021,2022-04-25,Club Leon @ Santos Laguna,1X2,santos laguna,,2.06,0.4211,0.4854,-5.97,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-04-25,Club Leon @ Santos Laguna,1X2,draw,,3.43,0.2931,0.2915,0.24,win,2.43,0.34,market_avg,False
ligamx,2021,2022-04-25,Club Leon @ Santos Laguna,1X2,leon,,3.44,0.2858,0.2907,-0.75,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-04-25,Queretaro @ Club Tijuana,1X2,tijuana,,2.16,0.3874,0.463,-7.35,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-04-25,Queretaro @ Club Tijuana,1X2,draw,,3.23,0.3396,0.3096,4.35,win,2.23,0.34,market_avg,True
ligamx,2021,2022-04-25,Queretaro @ Club Tijuana,1X2,queretaro,,3.37,0.2731,0.2967,-3.59,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-04-30,Guadalajara Chivas @ Necaxa,1X2,necaxa,,2.37,0.342,0.4219,-8.53,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-04-30,Guadalajara Chivas @ Necaxa,1X2,draw,,2.91,0.3001,0.3436,-5.7,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-04-30,Guadalajara Chivas @ Necaxa,1X2,guadalajara chivas,,3.28,0.3579,0.3049,7.83,win,2.28,0.34,market_avg,True
ligamx,2021,2022-04-30,Puebla @ Mazatlan FC,1X2,mazatlan,,2.23,0.2983,0.4484,-15.07,win,1.23,0.334,market_avg,False
ligamx,2021,2022-04-30,Puebla @ Mazatlan FC,1X2,draw,,3.15,0.2862,0.3175,-4.43,lose,-1.0,0.334,market_avg,False
ligamx,2021,2022-04-30,Puebla @ Mazatlan FC,1X2,puebla,,3.31,0.4155,0.3021,16.89,lose,-1.0,0.334,market_avg,True
ligamx,2021,2022-04-30,Juarez @ Queretaro,1X2,queretaro,,1.84,0.4188,0.5435,-10.32,win,0.8400000000000001,0.34,market_avg,False
ligamx,2021,2022-04-30,Juarez @ Queretaro,1X2,draw,,3.36,0.3323,0.2976,5.24,lose,-1.0,0.34,market_avg,True
ligamx,2021,2022-04-30,Juarez @ Queretaro,1X2,juarez,,4.41,0.2489,0.2268,4.39,lose,-1.0,0.34,market_avg,True
ligamx,2021,2022-05-01,Tigres UANL @ Atlas,1X2,atlas,,2.2,0.3888,0.4545,-6.51,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-01,Tigres UANL @ Atlas,1X2,draw,,3.21,0.3119,0.3115,0.05,win,2.21,0.34,market_avg,False
ligamx,2021,2022-05-01,Tigres UANL @ Atlas,1X2,tigres uanl,,3.33,0.2993,0.3003,-0.15,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-01,Club Tijuana @ Monterrey,1X2,monterrey,,1.47,0.5765,0.6803,-6.87,win,0.47,0.34,market_avg,False
ligamx,2021,2022-05-01,Club Tijuana @ Monterrey,1X2,draw,,4.35,0.2583,0.2299,5.57,lose,-1.0,0.34,market_avg,True
ligamx,2021,2022-05-01,Club Tijuana @ Monterrey,1X2,tijuana,,6.28,0.1652,0.1592,1.69,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-01,Cruz Azul @ Club America,1X2,america,,1.73,0.4727,0.578,-8.2,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-01,Cruz Azul @ Club America,1X2,draw,,3.53,0.293,0.2833,1.54,win,2.53,0.34,market_avg,False
ligamx,2021,2022-05-01,Cruz Azul @ Club America,1X2,cruz azul,,4.87,0.2343,0.2053,6.34,lose,-1.0,0.34,market_avg,True
ligamx,2021,2022-05-01,Pachuca @ UNAM Pumas,1X2,unam pumas,,3.19,0.3028,0.3135,-1.54,win,2.19,0.34,market_avg,False
ligamx,2021,2022-05-01,Pachuca @ UNAM Pumas,1X2,draw,,3.47,0.2782,0.2882,-1.57,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-01,Pachuca @ UNAM Pumas,1X2,pachuca,,2.15,0.4191,0.4651,-4.45,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-01,Santos Laguna @ Atl. San Luis,1X2,atl san luis,,2.42,0.3373,0.4132,-8.27,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-01,Santos Laguna @ Atl. San Luis,1X2,draw,,3.27,0.2775,0.3058,-4.17,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-01,Santos Laguna @ Atl. San Luis,1X2,santos laguna,,2.88,0.3852,0.3472,4.92,win,1.88,0.34,market_avg,True
ligamx,2021,2022-05-02,Toluca @ Club Leon,1X2,leon,,1.41,0.5063,0.7092,-12.88,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-02,Toluca @ Club Leon,1X2,draw,,4.84,0.2661,0.2066,12.95,win,3.84,0.34,market_avg,True
ligamx,2021,2022-05-02,Toluca @ Club Leon,1X2,toluca,,6.58,0.2277,0.152,22.41,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-07,Necaxa @ Cruz Azul,1X2,cruz azul,,2.37,0.4603,0.4219,4.09,lose,-1.0,0.34,market_avg,True
ligamx,2021,2022-05-07,Necaxa @ Cruz Azul,1X2,draw,,2.92,0.2869,0.3425,-7.3,win,1.92,0.34,market_avg,False
ligamx,2021,2022-05-07,Necaxa @ Cruz Azul,1X2,necaxa,,3.32,0.2528,0.3012,-7.24,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-08,Atl. San Luis @ Monterrey,1X2,monterrey,,1.65,0.5025,0.6061,-7.69,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-08,Atl. San Luis @ Monterrey,1X2,draw,,3.58,0.2783,0.2793,-0.17,win,2.58,0.34,market_avg,False
ligamx,2021,2022-05-08,Atl. San Luis @ Monterrey,1X2,atl san luis,,5.55,0.2192,0.1802,9.75,lose,-1.0,0.34,market_avg,True
ligamx,2021,2022-05-08,Mazatlan FC @ Puebla,1X2,puebla,,1.8,0.496,0.5556,-4.82,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-08,Mazatlan FC @ Puebla,1X2,draw,,3.44,0.2704,0.2907,-3.15,win,2.44,0.34,market_avg,False
ligamx,2021,2022-05-08,Mazatlan FC @ Puebla,1X2,mazatlan,,4.56,0.2336,0.2193,2.94,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-09,UNAM Pumas @ Guadalajara Chivas,1X2,guadalajara chivas,,2.03,0.4198,0.4926,-6.65,win,1.0299999999999998,0.34,market_avg,False
ligamx,2021,2022-05-09,UNAM Pumas @ Guadalajara Chivas,1X2,draw,,3.17,0.2974,0.3155,-2.57,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-09,UNAM Pumas @ Guadalajara Chivas,1X2,unam pumas,,3.86,0.2827,0.2591,4.11,lose,-1.0,0.34,market_avg,True
ligamx,2021,2022-05-12,Pachuca @ Atl. San Luis,1X2,atl san luis,,3.3,0.2931,0.303,-1.48,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-12,Pachuca @ Atl. San Luis,1X2,draw,,3.03,0.2728,0.33,-7.8,win,2.03,0.34,market_avg,False
ligamx,2021,2022-05-12,Pachuca @ Atl. San Luis,1X2,pachuca,,2.31,0.4341,0.4329,0.12,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-12,Club America @ Puebla,1X2,puebla,,3.98,0.3123,0.2513,10.93,lose,-1.0,0.34,market_avg,True
ligamx,2021,2022-05-12,Club America @ Puebla,1X2,draw,,3.17,0.3149,0.3155,-0.09,win,2.17,0.34,market_avg,False
ligamx,2021,2022-05-12,Club America @ Puebla,1X2,america,,2.0,0.3729,0.5,-11.44,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-13,Tigres UANL @ Cruz Azul,1X2,cruz azul,,2.69,0.3145,0.3717,-6.93,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-13,Tigres UANL @ Cruz Azul,1X2,draw,,2.87,0.2846,0.3484,-8.24,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-13,Tigres UANL @ Cruz Azul,1X2,tigres uanl,,2.88,0.4009,0.3472,6.96,win,1.88,0.34,market_avg,True
ligamx,2021,2022-05-13,Atlas @ Guadalajara Chivas,1X2,guadalajara chivas,,2.86,0.3083,0.3497,-5.32,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-13,Atlas @ Guadalajara Chivas,1X2,draw,,2.61,0.3387,0.3831,-5.21,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-13,Atlas @ Guadalajara Chivas,1X2,atlas,,2.98,0.3529,0.3356,2.33,win,1.98,0.34,market_avg,False
ligamx,2021,2022-05-15,Puebla @ Club America,1X2,america,,1.72,0.4972,0.5814,-6.51,win,0.72,0.34,market_avg,False
ligamx,2021,2022-05-15,Puebla @ Club America,1X2,draw,,3.59,0.3285,0.2786,8.07,lose,-1.0,0.34,market_avg,True
ligamx,2021,2022-05-15,Puebla @ Club America,1X2,puebla,,4.87,0.1743,0.2053,-6.8,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-15,Atl. San Luis @ Pachuca,1X2,pachuca,,1.86,0.5761,0.5376,3.22,win,0.8600000000000001,0.34,market_avg,True
ligamx,2021,2022-05-15,Atl. San Luis @ Pachuca,1X2,draw,,3.52,0.2583,0.2841,-4.08,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-15,Atl. San Luis @ Pachuca,1X2,atl san luis,,4.08,0.1656,0.2451,-14.6,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-16,Guadalajara Chivas @ Atlas,1X2,atlas,,2.11,0.4854,0.4739,1.09,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-16,Guadalajara Chivas @ Atlas,1X2,draw,,3.18,0.354,0.3145,5.65,win,2.18,0.34,market_avg,True
ligamx,2021,2022-05-16,Guadalajara Chivas @ Atlas,1X2,guadalajara chivas,,3.54,0.1606,0.2825,-19.41,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-16,Cruz Azul @ Tigres UANL,1X2,tigres uanl,,2.14,0.5058,0.4673,3.71,lose,-1.0,0.34,market_avg,True
ligamx,2021,2022-05-16,Cruz Azul @ Tigres UANL,1X2,draw,,3.22,0.2864,0.3106,-3.5,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-16,Cruz Azul @ Tigres UANL,1X2,cruz azul,,3.43,0.2078,0.2915,-12.92,win,2.43,0.34,market_avg,False
ligamx,2021,2022-05-19,Tigres UANL @ Atlas,1X2,atlas,,2.76,0.3606,0.3623,-0.21,win,1.7599999999999998,0.34,market_avg,False
ligamx,2021,2022-05-19,Tigres UANL @ Atlas,1X2,draw,,2.81,0.3792,0.3559,2.95,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-19,Tigres UANL @ Atlas,1X2,tigres uanl,,2.86,0.2602,0.3497,-11.52,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-20,Pachuca @ Club America,1X2,america,,2.08,0.4307,0.4808,-4.69,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-20,Pachuca @ Club America,1X2,draw,,3.18,0.2899,0.3145,-3.52,win,2.18,0.34,market_avg,False
ligamx,2021,2022-05-20,Pachuca @ Club America,1X2,pachuca,,3.68,0.2795,0.2717,1.29,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-22,Atlas @ Tigres UANL,1X2,tigres uanl,,1.63,0.3202,0.6135,-21.51,win,0.6299999999999999,0.34,market_avg,False
ligamx,2021,2022-05-22,Atlas @ Tigres UANL,1X2,draw,,3.63,0.3784,0.2755,16.81,lose,-1.0,0.34,market_avg,True
ligamx,2021,2022-05-22,Atlas @ Tigres UANL,1X2,atlas,,5.54,0.3014,0.1805,30.14,lose,-1.0,0.34,market_avg,True
ligamx,2021,2022-05-23,Club America @ Pachuca,1X2,pachuca,,2.86,0.3607,0.3497,1.42,win,1.8599999999999999,0.34,market_avg,False
ligamx,2021,2022-05-23,Club America @ Pachuca,1X2,draw,,3.14,0.3168,0.3185,-0.24,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-23,Club America @ Pachuca,1X2,america,,2.5,0.3225,0.4,-8.71,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-27,Pachuca @ Atlas,1X2,atlas,,2.74,0.4545,0.365,11.05,win,1.7400000000000002,0.34,market_avg,True
ligamx,2021,2022-05-27,Pachuca @ Atlas,1X2,draw,,2.72,0.308,0.3676,-7.3,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-27,Pachuca @ Atlas,1X2,pachuca,,3.0,0.2375,0.3333,-12.94,lose,-1.0,0.34,market_avg,False
ligamx,2021,2022-05-30,Atlas @ Pachuca,1X2,pachuca,,1.66,0.2945,0.6024,-23.0,win,0.6599999999999999,0.34,market_avg,False
ligamx,2021,2022-05-30,Atlas @ Pachuca,1X2,draw,,3.64,0.3441,0.2747,11.36,lose,-1.0,0.34,market_avg,True
ligamx,2021,2022-05-30,Atlas @ Pachuca,1X2,atlas,,5.19,0.3614,0.1927,39.41,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-06-27,Corinthians @ Fluminense,1X2,fluminense,,2.5,0.4179,0.4,2.01,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-06-27,Corinthians @ Fluminense,1X2,draw,,2.8,0.4235,0.3571,8.36,win,1.7999999999999998,0.34,market_avg,True
brasileirao,2021,2021-06-27,Corinthians @ Fluminense,1X2,corinthians,,3.25,0.1586,0.3077,-21.8,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-06-28,Bahia @ Palmeiras,1X2,palmeiras,,1.62,0.4441,0.6173,-12.62,win,0.6200000000000001,0.34,market_avg,False
brasileirao,2021,2021-06-28,Bahia @ Palmeiras,1X2,draw,,3.74,0.2717,0.2674,0.73,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-06-28,Bahia @ Palmeiras,1X2,bahia,,5.58,0.2841,0.1792,26.34,lose,-1.0,0.34,market_avg,True
brasileirao,2021,2021-06-28,Internacional @ America MG,1X2,america mg,,2.75,0.3276,0.3636,-4.46,lose,-1.0,0.334,market_avg,False
brasileirao,2021,2021-06-28,Internacional @ America MG,1X2,draw,,2.93,0.3214,0.3413,-2.62,win,1.9300000000000002,0.334,market_avg,False
brasileirao,2021,2021-06-28,Internacional @ America MG,1X2,internacional,,2.79,0.351,0.3584,-0.93,lose,-1.0,0.334,market_avg,False
brasileirao,2021,2021-06-28,Sao Paulo @ Ceara,1X2,ceara,,2.72,0.526,0.3676,19.38,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-06-28,Sao Paulo @ Ceara,1X2,draw,,3.04,0.2745,0.3289,-7.45,win,2.04,0.34,market_avg,False
brasileirao,2021,2021-06-28,Sao Paulo @ Ceara,1X2,sao paulo,,2.72,0.1995,0.3676,-20.58,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-06-28,Atletico-MG @ Santos,1X2,santos,,2.86,0.3754,0.3497,3.31,win,1.8599999999999999,0.34,market_avg,True
brasileirao,2021,2021-06-28,Atletico-MG @ Santos,1X2,draw,,3.13,0.3433,0.3195,3.35,lose,-1.0,0.34,market_avg,True
brasileirao,2021,2021-06-28,Atletico-MG @ Santos,1X2,atletico mg,,2.53,0.2814,0.3953,-12.97,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-06-30,Athletico-PR @ Fluminense,1X2,fluminense,,2.44,0.2968,0.4098,-12.41,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-06-30,Athletico-PR @ Fluminense,1X2,draw,,2.9,0.4061,0.3448,8.0,lose,-1.0,0.34,market_avg,True
brasileirao,2021,2021-06-30,Athletico-PR @ Fluminense,1X2,athletico pr,,3.22,0.2971,0.3106,-1.95,win,2.22,0.34,market_avg,False
brasileirao,2021,2021-06-30,Chapecoense-SC @ Fortaleza,1X2,fortaleza,,1.5,0.6501,0.6667,-1.12,win,0.5,0.334,market_avg,False
brasileirao,2021,2021-06-30,Chapecoense-SC @ Fortaleza,1X2,draw,,3.99,0.2613,0.2506,1.92,lose,-1.0,0.334,market_avg,False
brasileirao,2021,2021-06-30,Chapecoense-SC @ Fortaleza,1X2,chapecoense,,6.78,0.0885,0.1475,-17.99,lose,-1.0,0.334,market_avg,False
brasileirao,2021,2021-06-30,America MG @ Bahia,1X2,bahia,,2.12,0.5977,0.4717,12.02,lose,-1.0,0.334,market_avg,True
brasileirao,2021,2021-06-30,America MG @ Bahia,1X2,draw,,3.11,0.2893,0.3215,-4.51,lose,-1.0,0.334,market_avg,False
brasileirao,2021,2021-06-30,America MG @ Bahia,1X2,america mg,,3.69,0.113,0.271,-26.24,win,2.69,0.334,market_avg,False
brasileirao,2021,2021-06-30,Palmeiras @ Internacional,1X2,internacional,,2.58,0.3051,0.3876,-9.58,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-06-30,Palmeiras @ Internacional,1X2,draw,,3.1,0.2876,0.3226,-4.88,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-06-30,Palmeiras @ Internacional,1X2,palmeiras,,2.84,0.4073,0.3521,7.05,win,1.8399999999999999,0.34,market_avg,True
brasileirao,2021,2021-07-01,Sport Recife @ Santos,1X2,santos,,1.67,0.4627,0.5988,-10.23,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-07-01,Sport Recife @ Santos,1X2,draw,,3.36,0.3751,0.2976,11.71,win,2.36,0.34,market_avg,True
brasileirao,2021,2021-07-01,Sport Recife @ Santos,1X2,sport recife,,5.89,0.1622,0.1698,-2.01,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-07-01,Sao Paulo @ Corinthians,1X2,corinthians,,3.12,0.4526,0.3205,18.55,lose,-1.0,0.34,market_avg,True
brasileirao,2021,2021-07-01,Sao Paulo @ Corinthians,1X2,draw,,2.83,0.3607,0.3534,0.94,win,1.83,0.34,market_avg,False
brasileirao,2021,2021-07-01,Sao Paulo @ Corinthians,1X2,sao paulo,,2.57,0.1866,0.3891,-23.41,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-07-01,Ceara @ Bragantino,1X2,bragantino,,1.62,0.6393,0.6173,1.6,lose,-1.0,0.334,market_avg,False
brasileirao,2021,2021-07-01,Ceara @ Bragantino,1X2,draw,,3.79,0.2102,0.2639,-9.15,win,2.79,0.334,market_avg,False
brasileirao,2021,2021-07-01,Ceara @ Bragantino,1X2,ceara,,5.47,0.1505,0.1828,-7.95,lose,-1.0,0.334,market_avg,False
brasileirao,2021,2021-07-01,Atletico GO @ Atletico-MG,1X2,atletico mg,,1.75,0.1685,0.5714,-31.73,win,0.75,0.34,market_avg,False
brasileirao,2021,2021-07-01,Atletico GO @ Atletico-MG,1X2,draw,,3.36,0.4395,0.2976,21.45,lose,-1.0,0.34,market_avg,True
brasileirao,2021,2021-07-01,Atletico GO @ Atletico-MG,1X2,atletico go,,5.17,0.392,0.1934,46.2,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-07-03,Santos @ America MG,1X2,america mg,,2.21,0.2513,0.4525,-20.01,win,1.21,0.334,market_avg,False
brasileirao,2021,2021-07-03,Santos @ America MG,1X2,draw,,3.09,0.3748,0.3236,7.12,lose,-1.0,0.334,market_avg,True
brasileirao,2021,2021-07-03,Santos @ America MG,1X2,santos,,3.47,0.3739,0.2882,13.38,lose,-1.0,0.334,market_avg,True
brasileirao,2021,2021-07-03,Fortaleza @ Athletico-PR,1X2,athletico pr,,2.09,0.4499,0.4785,-2.69,win,1.0899999999999999,0.34,market_avg,False
brasileirao,2021,2021-07-03,Fortaleza @ Athletico-PR,1X2,draw,,3.09,0.3101,0.3236,-1.88,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-07-03,Fortaleza @ Athletico-PR,1X2,fortaleza,,3.84,0.24,0.2604,-3.53,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-07-04,Internacional @ Corinthians,1X2,corinthians,,2.44,0.416,0.4098,0.67,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-07-04,Internacional @ Corinthians,1X2,draw,,2.93,0.3604,0.3413,2.52,win,1.9300000000000002,0.34,market_avg,False
brasileirao,2021,2021-07-04,Internacional @ Corinthians,1X2,internacional,,3.22,0.2237,0.3106,-12.59,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-07-04,Bahia @ Chapecoense-SC,1X2,chapecoense,,3.17,0.2915,0.3155,-3.42,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-07-04,Bahia @ Chapecoense-SC,1X2,draw,,3.2,0.2545,0.3125,-8.35,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-07-04,Bahia @ Chapecoense-SC,1X2,bahia,,2.3,0.454,0.4348,1.99,win,1.2999999999999998,0.34,market_avg,False
brasileirao,2021,2021-07-04,Fluminense @ Flamengo RJ,1X2,flamengo rj,,1.75,0.4971,0.5714,-5.85,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-07-04,Fluminense @ Flamengo RJ,1X2,draw,,3.44,0.3232,0.2907,5.03,lose,-1.0,0.34,market_avg,True
brasileirao,2021,2021-07-04,Fluminense @ Flamengo RJ,1X2,fluminense,,4.96,0.1797,0.2016,-4.89,win,3.96,0.34,market_avg,False
brasileirao,2021,2021-07-04,Palmeiras @ Sport Recife,1X2,sport recife,,4.31,0.2175,0.232,-2.82,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-07-04,Palmeiras @ Sport Recife,1X2,draw,,3.37,0.3478,0.2967,7.74,lose,-1.0,0.34,market_avg,True
brasileirao,2021,2021-07-04,Palmeiras @ Sport Recife,1X2,palmeiras,,1.87,0.4347,0.5348,-8.42,win,0.8700000000000001,0.34,market_avg,False
brasileirao,2021,2021-07-04,Juventude @ Ceara,1X2,ceara,,1.89,0.4118,0.5291,-9.98,win,0.8899999999999999,0.334,market_avg,False
brasileirao,2021,2021-07-04,Juventude @ Ceara,1X2,draw,,3.21,0.3555,0.3115,6.35,lose,-1.0,0.334,market_avg,True
brasileirao,2021,2021-07-04,Juventude @ Ceara,1X2,juventude,,4.54,0.2327,0.2203,2.54,lose,-1.0,0.334,market_avg,False
brasileirao,2021,2021-07-04,Atletico-MG @ Cuiaba,1X2,cuiaba,,4.47,0.2639,0.2237,8.08,lose,-1.0,0.334,market_avg,True
brasileirao,2021,2021-07-04,Atletico-MG @ Cuiaba,1X2,draw,,3.24,0.3826,0.3086,10.78,lose,-1.0,0.334,market_avg,True
brasileirao,2021,2021-07-04,Atletico-MG @ Cuiaba,1X2,atletico mg,,1.89,0.3536,0.5291,-14.93,win,0.8899999999999999,0.334,market_avg,False
brasileirao,2021,2021-07-04,Bragantino @ Sao Paulo,1X2,sao paulo,,2.27,0.1712,0.4405,-27.51,lose,-1.0,0.334,market_avg,False
brasileirao,2021,2021-07-04,Bragantino @ Sao Paulo,1X2,draw,,3.05,0.3156,0.3279,-1.69,lose,-1.0,0.334,market_avg,False
brasileirao,2021,2021-07-04,Bragantino @ Sao Paulo,1X2,bragantino,,3.39,0.5132,0.295,33.3,win,2.39,0.334,market_avg,False
brasileirao,2021,2021-07-05,Atletico GO @ Gremio,1X2,gremio,,1.53,0.2858,0.6536,-25.32,lose,-1.0,0.34,market_avg,False
brasileirao,2021,2021-07-05,Atletico GO @ Gremio,1X2,draw,,3.96,0.3601,0.2525,19.17,lose,-1.0,0.34,market_avg,True
