comp,season,date,match,market,selection,line,price,model_prob,market_prob,ev,result,profit,confidence,odds_source
ligue1,2022,2023-01-11,Lille @ Brest,TOTAL,over,2.5,1.89,0.6115,0.5291,7.01,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-01-11,Rennes @ Clermont,1X2,rennes,,1.97,0.5543,0.5076,4.14,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-01-11,Lyon @ Nantes,TOTAL,under,2.5,2.02,0.5389,0.495,3.99,win,1.02,0.364,pinnacle
ligue1,2022,2023-01-11,Monaco @ Lorient,1X2,lorient,,4.47,0.348,0.2237,24.99,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-01-11,Monaco @ Lorient,TOTAL,over,2.5,1.74,0.6331,0.5747,4.57,win,0.74,0.364,pinnacle
ligue1,2022,2023-01-11,Montpellier @ Nice,1X2,montpellier,,4.56,0.34,0.2193,24.77,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-01-11,Marseille @ Troyes,TOTAL,over,2.5,1.76,0.6473,0.5682,6.26,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-01-14,Auxerre @ Lens,TOTAL,under,2.5,2.09,0.5125,0.4785,3.2,win,1.0899999999999999,0.334,pinnacle
ligue1,2022,2023-01-14,Lorient @ Marseille,1X2,draw,,4.96,0.2408,0.2016,8.75,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-01-14,Lorient @ Marseille,TOTAL,under,2.5,2.44,0.5023,0.4098,10.16,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-01-14,Strasbourg @ Lyon,TOTAL,under,2.5,2.25,0.5146,0.4444,7.11,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-01-15,Troyes @ Lille,TOTAL,over,2.5,1.63,0.6738,0.6135,4.43,win,0.6299999999999999,0.334,pinnacle
ligue1,2022,2023-01-15,Nantes @ Montpellier,1X2,nantes,,3.19,0.3454,0.3135,4.58,win,2.19,0.364,pinnacle
ligue1,2022,2023-01-15,Nice @ Reims,1X2,nice,,3.18,0.3656,0.3145,7.31,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-01-15,Nice @ Reims,TOTAL,under,2.5,1.8,0.6349,0.5556,6.42,win,0.8,0.364,pinnacle
ligue1,2022,2023-01-15,Brest @ Toulouse,1X2,brest,,4.46,0.2539,0.2242,5.97,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-01-15,Brest @ Toulouse,TOTAL,over,2.5,1.8,0.6074,0.5556,4.2,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-01-15,Paris SG @ Rennes,1X2,rennes,,5.42,0.2121,0.1845,6.73,win,4.42,0.364,pinnacle
ligue1,2022,2023-01-27,Rennes @ Lorient,1X2,lorient,,4.25,0.2742,0.2353,7.44,win,3.25,0.364,pinnacle
ligue1,2022,2023-01-27,Rennes @ Lorient,TOTAL,over,2.5,1.99,0.586,0.5025,7.48,win,0.99,0.364,pinnacle
ligue1,2022,2023-01-28,Monaco @ Marseille,1X2,marseille,,2.04,0.5237,0.4902,3.07,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-01-28,Monaco @ Marseille,TOTAL,over,2.5,1.78,0.6063,0.5618,3.56,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-01-29,Montpellier @ Auxerre,TOTAL,over,2.5,2.02,0.6213,0.495,11.48,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-01-29,Toulouse @ Strasbourg,1X2,toulouse,,3.08,0.3952,0.3247,9.77,win,2.08,0.364,pinnacle
ligue1,2022,2023-01-29,Toulouse @ Strasbourg,TOTAL,over,2.5,1.8,0.6334,0.5556,6.3,win,0.8,0.364,pinnacle
ligue1,2022,2023-02-01,Ajaccio @ Angers,1X2,ajaccio,,3.54,0.3562,0.2825,11.74,win,2.54,0.334,pinnacle
ligue1,2022,2023-02-01,Clermont @ Lille,1X2,draw,,4.04,0.2676,0.2475,3.65,win,3.04,0.334,pinnacle
ligue1,2022,2023-02-01,Clermont @ Lille,TOTAL,under,2.5,2.05,0.5366,0.4878,4.5,win,1.0499999999999998,0.334,pinnacle
ligue1,2022,2023-02-01,Marseille @ Nantes,TOTAL,under,2.5,1.94,0.6237,0.5155,9.45,win,0.94,0.364,pinnacle
ligue1,2022,2023-02-01,Lorient @ Reims,1X2,draw,,3.8,0.2837,0.2632,3.51,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-02-01,Lorient @ Reims,TOTAL,under,2.5,1.94,0.5519,0.5155,3.18,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-02-01,Troyes @ Toulouse,1X2,troyes,,5.35,0.3337,0.1869,35.34,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-02-01,Troyes @ Toulouse,TOTAL,over,2.5,1.68,0.7013,0.5952,8.01,win,0.6799999999999999,0.334,pinnacle
ligue1,2022,2023-02-01,Nice @ Lens,1X2,draw,,3.45,0.3118,0.2899,3.41,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-02-01,Brest @ Lyon,1X2,draw,,4.55,0.2573,0.2198,7.69,win,3.55,0.364,pinnacle
ligue1,2022,2023-02-01,Brest @ Lyon,1X2,brest,,6.27,0.1879,0.1595,8.01,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-02-01,Brest @ Lyon,TOTAL,under,2.5,2.32,0.5471,0.431,12.12,win,1.3199999999999998,0.364,pinnacle
ligue1,2022,2023-02-01,Strasbourg @ Rennes,TOTAL,over,2.5,1.92,0.5854,0.5208,5.58,win,0.9199999999999999,0.364,pinnacle
ligue1,2022,2023-02-04,Lyon @ Troyes,1X2,troyes,,5.46,0.2366,0.1832,13.12,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-02-04,Lyon @ Troyes,1X2,draw,,4.33,0.2669,0.2309,7.0,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-02-04,Lyon @ Troyes,TOTAL,under,2.5,2.26,0.5319,0.4425,9.09,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-02-04,Lille @ Rennes,1X2,rennes,,2.45,0.516,0.4082,11.89,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-02-05,Nantes @ Ajaccio,1X2,nantes,,3.31,0.417,0.3021,17.11,win,2.31,0.334,pinnacle
ligue1,2022,2023-02-05,Reims @ Auxerre,1X2,reims,,1.98,0.547,0.5051,3.74,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-02-05,Reims @ Auxerre,TOTAL,under,2.5,1.82,0.6024,0.5495,4.34,win,0.8200000000000001,0.334,pinnacle
ligue1,2022,2023-02-05,Angers @ Lorient,TOTAL,over,2.5,2.01,0.6206,0.4975,11.13,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-02-05,Montpellier @ Strasbourg,1X2,montpellier,,3.85,0.377,0.2597,20.31,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-02-05,Montpellier @ Strasbourg,TOTAL,over,2.5,2.0,0.5939,0.5,8.45,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-02-05,Lens @ Brest,1X2,lens,,1.84,0.6337,0.5435,7.47,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-02-05,Lens @ Brest,TOTAL,under,2.5,1.89,0.6401,0.5291,9.44,win,0.8899999999999999,0.364,pinnacle
ligue1,2022,2023-02-05,Nice @ Marseille,1X2,draw,,3.98,0.3076,0.2513,10.09,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-02-11,Paris SG @ Monaco,TOTAL,over,2.5,1.71,0.6332,0.5848,3.72,win,0.71,0.364,pinnacle
ligue1,2022,2023-02-12,Rennes @ Toulouse,1X2,rennes,,2.58,0.507,0.3876,13.86,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-02-12,Rennes @ Toulouse,TOTAL,over,2.5,1.78,0.6475,0.5618,6.87,win,0.78,0.364,pinnacle
ligue1,2022,2023-02-12,Auxerre @ Angers,1X2,auxerre,,3.27,0.3402,0.3058,5.06,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-02-12,Strasbourg @ Lille,TOTAL,over,2.5,1.8,0.6019,0.5556,3.75,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-02-12,Brest @ Montpellier,1X2,brest,,3.34,0.3451,0.2994,6.86,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-02-12,Brest @ Montpellier,TOTAL,over,2.5,2.02,0.5889,0.495,8.53,win,1.02,0.364,pinnacle
ligue1,2022,2023-02-12,Troyes @ Reims,1X2,draw,,4.55,0.2454,0.2198,5.24,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-02-12,Troyes @ Reims,1X2,troyes,,6.34,0.2597,0.1577,29.11,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-02-12,Lorient @ Nantes,1X2,lorient,,4.14,0.3675,0.2415,23.47,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-02-12,Lens @ Lyon,1X2,lens,,3.0,0.4194,0.3333,11.61,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-02-17,Lyon @ Auxerre,1X2,lyon,,1.91,0.6169,0.5236,8.02,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-02-18,Reims @ Nice,1X2,draw,,3.44,0.3145,0.2907,3.69,win,2.44,0.364,pinnacle
ligue1,2022,2023-02-18,Reims @ Nice,TOTAL,under,2.5,1.8,0.6697,0.5556,9.25,win,0.8,0.364,pinnacle
ligue1,2022,2023-02-18,Angers @ Strasbourg,TOTAL,over,2.5,2.09,0.5284,0.4785,4.7,win,1.0899999999999999,0.364,pinnacle
ligue1,2022,2023-02-19,Monaco @ Brest,1X2,monaco,,1.89,0.6088,0.5291,6.78,win,0.8899999999999999,0.364,pinnacle
ligue1,2022,2023-02-19,Monaco @ Brest,TOTAL,over,2.5,1.86,0.6346,0.5376,8.11,win,0.8600000000000001,0.364,pinnacle
ligue1,2022,2023-02-19,Ajaccio @ Lorient,1X2,lorient,,2.06,0.6086,0.4854,11.42,win,1.06,0.334,pinnacle
ligue1,2022,2023-02-19,Ajaccio @ Lorient,TOTAL,over,2.5,2.39,0.5385,0.4184,12.91,win,1.3900000000000001,0.334,pinnacle
ligue1,2022,2023-02-19,Montpellier @ Troyes,1X2,troyes,,3.43,0.3891,0.2915,15.06,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-02-19,Nantes @ Lens,1X2,draw,,4.33,0.2994,0.2309,13.33,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-02-19,Marseille @ Toulouse,1X2,marseille,,2.05,0.5608,0.4878,6.73,win,1.0499999999999998,0.364,pinnacle
ligue1,2022,2023-02-24,Brest @ Lille,1X2,draw,,5.37,0.2143,0.1862,6.79,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-02-25,Lyon @ Angers,1X2,lyon,,1.82,0.6073,0.5495,4.74,win,0.8200000000000001,0.364,pinnacle
ligue1,2022,2023-02-26,Auxerre @ Lorient,TOTAL,over,2.5,1.94,0.5919,0.5155,6.68,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-02-26,Strasbourg @ Clermont,1X2,clermont foot,,2.99,0.411,0.3344,10.31,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-02-26,Rennes @ Nantes,1X2,rennes,,2.26,0.4898,0.4425,4.81,win,1.2599999999999998,0.364,pinnacle
ligue1,2022,2023-02-26,Nice @ Monaco,1X2,nice,,3.9,0.2829,0.2564,4.64,win,2.9,0.364,pinnacle
ligue1,2022,2023-02-26,Paris SG @ Marseille,1X2,marseille,,3.21,0.3665,0.3115,7.94,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-03-04,Lille @ Lens,1X2,lens,,2.51,0.4458,0.3984,5.36,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-03-04,Lille @ Lens,TOTAL,under,2.5,1.9,0.5799,0.5263,4.58,win,0.8999999999999999,0.364,pinnacle
ligue1,2022,2023-03-04,Nantes @ Paris SG,1X2,draw,,5.97,0.1998,0.1675,8.67,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-03-05,Brest @ Strasbourg,1X2,brest,,4.27,0.3017,0.2342,12.97,win,3.2699999999999996,0.364,pinnacle
ligue1,2022,2023-03-05,Brest @ Strasbourg,TOTAL,over,2.5,2.13,0.5088,0.4695,3.77,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-03-05,Clermont @ Toulouse,1X2,clermont foot,,5.5,0.2814,0.1818,24.64,win,4.5,0.334,pinnacle
ligue1,2022,2023-03-05,Lorient @ Lyon,1X2,draw,,4.42,0.2569,0.2262,6.1,win,3.42,0.364,pinnacle
ligue1,2022,2023-03-05,Lorient @ Lyon,1X2,lorient,,5.83,0.2637,0.1715,24.19,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-03-05,Marseille @ Rennes,1X2,rennes,,3.02,0.3565,0.3311,3.45,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-03-10,Lyon @ Lille,1X2,lyon,,4.42,0.327,0.2262,20.04,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-03-10,Lyon @ Lille,TOTAL,under,2.5,2.26,0.4914,0.4425,4.98,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-03-11,Rennes @ Auxerre,1X2,rennes,,2.09,0.6272,0.4785,13.98,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-03-11,Rennes @ Auxerre,TOTAL,over,2.5,2.12,0.5333,0.4717,5.88,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-03-12,Lens @ Clermont,1X2,draw,,3.95,0.2971,0.2532,7.8,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-03-12,Lens @ Clermont,TOTAL,under,2.5,1.71,0.666,0.5848,6.25,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-03-12,Montpellier @ Ajaccio,1X2,montpellier,,2.47,0.5171,0.4049,12.47,win,1.4700000000000002,0.334,pinnacle
ligue1,2022,2023-03-12,Toulouse @ Angers,1X2,toulouse,,2.05,0.5759,0.4878,8.12,win,1.0499999999999998,0.364,pinnacle
ligue1,2022,2023-03-12,Toulouse @ Angers,TOTAL,over,2.5,1.77,0.6259,0.565,4.86,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-03-12,Troyes @ Lorient,TOTAL,over,2.5,1.83,0.6679,0.5464,10.0,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-03-12,Nice @ Nantes,1X2,nice,,2.71,0.4481,0.369,9.64,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-03-12,Nice @ Nantes,TOTAL,under,2.5,1.65,0.6968,0.6061,6.73,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-03-12,Reims @ Monaco,1X2,reims,,4.09,0.2915,0.2445,8.65,win,3.09,0.364,pinnacle
ligue1,2022,2023-03-17,Nantes @ Lyon,1X2,draw,,4.14,0.27,0.2415,5.3,win,3.1399999999999997,0.364,pinnacle
ligue1,2022,2023-03-17,Nantes @ Lyon,1X2,nantes,,5.5,0.2169,0.1818,8.68,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-03-17,Nantes @ Lyon,TOTAL,under,2.5,2.17,0.5604,0.4608,9.73,win,1.17,0.364,pinnacle
ligue1,2022,2023-03-18,Lille @ Toulouse,1X2,toulouse,,3.64,0.312,0.2747,6.11,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-03-18,Lille @ Toulouse,TOTAL,over,2.5,1.68,0.6756,0.5952,6.07,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-03-19,Monaco @ Ajaccio,TOTAL,over,2.5,2.12,0.5935,0.4717,11.62,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-03-19,Clermont @ Montpellier,1X2,clermont foot,,4.85,0.2678,0.2062,13.45,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-03-19,Clermont @ Montpellier,TOTAL,over,2.5,2.17,0.5195,0.4608,5.73,win,1.17,0.334,pinnacle
ligue1,2022,2023-03-19,Lorient @ Nice,1X2,draw,,3.97,0.2896,0.2519,6.73,win,2.97,0.364,pinnacle
ligue1,2022,2023-03-19,Lorient @ Nice,1X2,lorient,,5.89,0.2541,0.1698,22.35,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-03-19,Lorient @ Nice,TOTAL,under,2.5,1.89,0.5987,0.5291,5.92,win,0.8899999999999999,0.364,pinnacle
ligue1,2022,2023-03-19,Brest @ Troyes,1X2,troyes,,3.15,0.4,0.3175,11.7,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-03-19,Brest @ Troyes,TOTAL,over,2.5,2.03,0.5909,0.4926,8.98,win,1.0299999999999998,0.334,pinnacle
ligue1,2022,2023-03-19,Rennes @ Paris SG,1X2,draw,,4.88,0.2299,0.2049,5.49,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-03-19,Marseille @ Reims,TOTAL,under,2.5,2.02,0.6038,0.495,9.88,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-03-31,Montpellier @ Marseille,TOTAL,over,2.5,1.7,0.6364,0.5882,3.68,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-04-01,Troyes @ Auxerre,TOTAL,over,2.5,2.05,0.5691,0.4878,7.5,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-04-01,Lens @ Rennes,TOTAL,under,2.5,1.89,0.6258,0.5291,8.22,win,0.8899999999999999,0.364,pinnacle
ligue1,2022,2023-04-02,Lorient @ Lille,1X2,draw,,5.49,0.2458,0.1821,15.72,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-04-02,Toulouse @ Brest,1X2,toulouse,,2.66,0.428,0.3759,6.23,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-04-02,Toulouse @ Brest,TOTAL,over,2.5,1.88,0.5833,0.5319,4.35,win,0.8799999999999999,0.334,pinnacle
ligue1,2022,2023-04-02,Reims @ Nantes,1X2,draw,,3.46,0.3107,0.289,3.37,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-04-02,Reims @ Nantes,TOTAL,under,2.5,1.79,0.6569,0.5587,7.91,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-04-02,Strasbourg @ Monaco,TOTAL,over,2.5,1.74,0.6646,0.5747,7.04,win,0.74,0.364,pinnacle
ligue1,2022,2023-04-02,Lyon @ Paris SG,1X2,draw,,5.25,0.2251,0.1905,8.18,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-04-08,Lille @ Angers,TOTAL,over,2.5,1.69,0.6323,0.5917,3.09,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-04-08,Paris SG @ Nice,1X2,nice,,4.36,0.272,0.2294,8.37,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-04-08,Paris SG @ Nice,TOTAL,under,2.5,2.21,0.5574,0.4525,10.44,win,1.21,0.364,pinnacle
ligue1,2022,2023-04-09,Rennes @ Lyon,1X2,rennes,,3.36,0.3607,0.2976,9.54,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-04-09,Rennes @ Lyon,TOTAL,under,2.5,1.95,0.5597,0.5128,4.11,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-04-09,Auxerre @ Ajaccio,1X2,auxerre,,3.07,0.349,0.3257,3.21,win,2.07,0.334,pinnacle
ligue1,2022,2023-04-09,Toulouse @ Montpellier,1X2,toulouse,,3.77,0.3269,0.2653,10.46,win,2.77,0.364,pinnacle
ligue1,2022,2023-04-09,Brest @ Reims,TOTAL,under,2.5,2.07,0.5662,0.4831,7.74,win,1.0699999999999998,0.364,pinnacle
ligue1,2022,2023-04-09,Clermont @ Troyes,1X2,troyes,,3.0,0.3629,0.3333,3.99,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-04-09,Clermont @ Troyes,TOTAL,over,2.5,2.07,0.5348,0.4831,4.82,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-04-09,Marseille @ Lorient,1X2,lorient,,6.04,0.2521,0.1656,23.51,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-04-09,Marseille @ Lorient,1X2,draw,,4.52,0.254,0.2212,6.65,win,3.5199999999999996,0.364,pinnacle
ligue1,2022,2023-04-15,Reims @ Rennes,1X2,reims,,3.41,0.3151,0.2933,3.36,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-04-15,Reims @ Rennes,TOTAL,under,2.5,2.0,0.6136,0.5,10.23,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-04-15,Lens @ Paris SG,1X2,draw,,4.19,0.2873,0.2387,9.17,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-04-15,Lens @ Paris SG,1X2,lens,,4.57,0.3182,0.2188,20.44,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-04-16,Montpellier @ Lille,1X2,montpellier,,6.41,0.2342,0.156,22.57,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-04-16,Nantes @ Auxerre,1X2,nantes,,2.94,0.4073,0.3401,8.89,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-04-16,Angers @ Clermont,TOTAL,under,2.5,1.92,0.5658,0.5208,3.88,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-04-16,Ajaccio @ Strasbourg,1X2,ajaccio,,6.21,0.2013,0.161,11.25,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-04-16,Ajaccio @ Strasbourg,TOTAL,over,2.5,2.49,0.4818,0.4016,8.99,win,1.4900000000000002,0.334,pinnacle
ligue1,2022,2023-04-16,Lorient @ Monaco,1X2,draw,,6.09,0.227,0.1642,17.21,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-04-23,Strasbourg @ Reims,1X2,reims,,2.35,0.5231,0.4255,10.32,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-04-23,Brest @ Ajaccio,1X2,brest,,2.55,0.4672,0.3922,8.61,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-04-23,Toulouse @ Lorient,1X2,lorient,,2.59,0.4559,0.3861,8.14,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-04-23,Toulouse @ Lorient,TOTAL,over,2.5,1.77,0.6086,0.565,3.48,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-04-23,Troyes @ Nantes,1X2,draw,,4.64,0.2524,0.2155,7.69,win,3.6399999999999997,0.334,pinnacle
ligue1,2022,2023-04-23,Clermont @ Nice,1X2,draw,,3.77,0.303,0.2653,6.4,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-04-23,Clermont @ Nice,1X2,clermont foot,,5.64,0.2083,0.1773,7.87,win,4.64,0.334,pinnacle
ligue1,2022,2023-04-23,Clermont @ Nice,TOTAL,under,2.5,1.76,0.6694,0.5682,8.01,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-04-23,Rennes @ Montpellier,1X2,rennes,,2.3,0.4854,0.4348,5.24,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-04-23,Rennes @ Montpellier,TOTAL,over,2.5,1.94,0.5757,0.5155,5.26,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-04-23,Marseille @ Lyon,1X2,marseille,,2.74,0.3967,0.365,3.92,win,1.7400000000000002,0.364,pinnacle
ligue1,2022,2023-04-23,Marseille @ Lyon,TOTAL,under,2.5,2.22,0.5351,0.4505,8.45,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-04-28,Lyon @ Strasbourg,1X2,lyon,,2.73,0.4827,0.3663,14.3,win,1.73,0.364,pinnacle
ligue1,2022,2023-04-28,Lyon @ Strasbourg,TOTAL,over,2.5,1.98,0.5434,0.5051,3.42,win,0.98,0.364,pinnacle
ligue1,2022,2023-04-30,Montpellier @ Monaco,1X2,montpellier,,5.64,0.2242,0.1773,11.9,win,4.64,0.364,pinnacle
ligue1,2022,2023-04-30,Montpellier @ Monaco,TOTAL,over,2.5,1.6,0.7265,0.625,7.31,win,0.6000000000000001,0.364,pinnacle
ligue1,2022,2023-04-30,Reims @ Clermont,1X2,draw,,3.63,0.3096,0.2755,5.57,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-04-30,Reims @ Clermont,TOTAL,under,2.5,1.85,0.6462,0.5405,8.8,win,0.8500000000000001,0.334,pinnacle
ligue1,2022,2023-04-30,Nice @ Troyes,1X2,troyes,,5.21,0.2196,0.1919,6.47,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-04-30,Auxerre @ Marseille,1X2,draw,,5.96,0.1918,0.1678,6.44,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-05-02,Lens @ Toulouse,TOTAL,under,2.5,2.47,0.4816,0.4049,8.53,win,1.4700000000000002,0.334,pinnacle
ligue1,2022,2023-05-03,Nantes @ Brest,1X2,nantes,,3.23,0.3358,0.3096,3.81,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-05-03,Nantes @ Brest,TOTAL,under,2.5,1.87,0.5764,0.5348,3.51,win,0.8700000000000001,0.364,pinnacle
ligue1,2022,2023-05-06,Rennes @ Nice,1X2,draw,,3.53,0.3094,0.2833,4.15,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-05-06,Rennes @ Nice,TOTAL,under,2.5,1.81,0.6382,0.5525,6.98,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-05-06,Lille @ Reims,1X2,reims,,3.78,0.3208,0.2646,9.57,win,2.78,0.364,pinnacle
ligue1,2022,2023-05-06,Lille @ Reims,TOTAL,under,2.5,2.22,0.5535,0.4505,10.29,win,1.2200000000000002,0.364,pinnacle
ligue1,2022,2023-05-06,Marseille @ Lens,TOTAL,under,2.5,2.01,0.6159,0.4975,10.7,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-05-07,Toulouse @ Ajaccio,1X2,toulouse,,2.04,0.5493,0.4902,5.43,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-05-07,Toulouse @ Ajaccio,TOTAL,over,2.5,2.19,0.4999,0.4566,4.26,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-05-07,Clermont @ Auxerre,1X2,clermont foot,,3.15,0.4113,0.3175,13.3,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-05-07,Brest @ Lorient,1X2,lorient,,2.64,0.469,0.3788,10.71,win,1.6400000000000001,0.364,pinnacle
ligue1,2022,2023-05-07,Strasbourg @ Nantes,1X2,nantes,,2.86,0.3746,0.3497,3.21,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-05-07,Montpellier @ Lyon,1X2,montpellier,,4.66,0.2505,0.2146,7.53,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-05-12,Reims @ Lens,1X2,draw,,4.49,0.3001,0.2227,15.64,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-05-13,Nice @ Strasbourg,1X2,nice,,2.94,0.4387,0.3401,13.04,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-05-14,Lyon @ Clermont,1X2,draw,,3.91,0.2772,0.2558,3.77,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-05-14,Lyon @ Clermont,TOTAL,under,2.5,2.14,0.5465,0.4673,7.63,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-05-14,Auxerre @ Brest,1X2,auxerre,,4.73,0.259,0.2114,10.13,lose,-1.0,0.334,pinnacle
ligue1,2022,2023-05-14,Lorient @ Montpellier,1X2,lorient,,4.17,0.3542,0.2398,21.47,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-05-14,Lorient @ Montpellier,TOTAL,over,2.5,1.77,0.6181,0.565,4.23,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-05-14,Lille @ Monaco,1X2,monaco,,2.92,0.3979,0.3425,7.28,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-05-14,Lille @ Monaco,TOTAL,over,2.5,1.68,0.6746,0.5952,6.0,lose,-1.0,0.364,pinnacle
ligue1,2022,2023-05-20,Montpellier @ Nantes,1X2,montpellier,,3.48,0.4168,0.2874,20.27,win,2.48,0.364,pinnacle
